text,headlines,Predicted_headline,Rouge_R1,Rouge_R2,Rouge_RL,BLEU
doctors at the all india institute of medical sciences aiims in delhi will reportedly assess whether it is possible to perform surgery to separate pair of two-year-old twins joined at the head the condition afflicts one in 30 lakh children of which 50 per cent die either at birth or within 24 hours one of the doctors said ,aiims docs to try separating twins joined at the head,the condition afflicts one in 30 lakh children of which 50 per cent die either at birth or within 24 hours,0.12903225806451613,0.0,0.06451612903225806,0.5555238068023582
the bombay high court on friday criticised the maharashtra government for the pitiable and ridiculous condition of its residential schools in tribal areas nearly 800 children have died over the last ten years in these schools due to negligence the state was directed to provide students basic facilities such as clean drinking water mattresses healthcare and toilets.,bombay hc criticises state for condition of tribal schools ,the mumbai high court criticised the state for the pitiable and ridiculous condition of its residential schools in tribal areas<q>nearly 800 children have died over the last ten years in these schools due to negligence,0.30434782608695654,0.0909090909090909,0.30434782608695654,0.2999737557406806
a delhi court on saturday sentenced 30-year-old utsav bhasin to twoa¢aayears in prison in the 2008 bmw hit-and-run case in which one person was killed and another suffered leg injury the court also directed him to pay compensation of a¢aa¹10 lakh to the family of the deceased and a¢aa¹2 lakh for the injured victim.,accused gets year jail term in 2008 bmw hit and run case,a delhi court sentenced utsav bhasin to [UNK] in prison in the 2008 bmw hit-and-run case<q>the court also directed him to pay compensation of [UNK] lakh to the family of the deceased and [UNK] lakh for the injured victim,0.2545454545454546,0.18867924528301885,0.2545454545454546,0.21472527703488317
former sri lankan spinner muttiah muralitharan who has the highest number of wickets in international cricket has praised indian spinner ravichandran ashwin and called him smart cricketer muralitharan further said that he is looking forward to watching ashwin in action during the indian cricket team upcoming tour to sri lanka.,r ashwin is smart cricketer sri lanka muralitharan,muttiah muralitharan has the highest number of wickets in international cricket<q>muttiah muralitharan praised indian spinner ravichandran ashwin and called him smart,0.25806451612903225,0.0,0.12903225806451613,0.5885661912765424
the reply to an rti query by gurugram resident has revealed that private hospitals in the city are misusing their basement area by converting it into labs and offices the resident alleged that since the basement which is approved in building plans as parking space is being used commercially the roads leading to the hospitals are packed with vehicles.,gurugram hospitals using parking area as labs and offices,private hospitals in the city are misusing their basement area by converting it into labs and offices,0.3846153846153846,0.16666666666666666,0.3846153846153846,0.22250253290431038
a delhi judge noted the difference in punishment for killing cows and people while sentencing man for causing death by rash driving a¢aathe sentence for killing cow is five seven or 14 years in different states but the sentence for causing the death of human being through rash or negligent driving is only two years a¢aa he said.,14 yrs jail for killing cow yrs for killing people judge,judge noted the difference in punishment for killing cows and people<q>sentencing man for causing death by rash driving is five seven or 14 years,0.37837837837837834,0.11428571428571428,0.21621621621621623,0.2984745896009823
a town in colorado us in 2013 passed an ordinance requiring every household to own gun members of the nucla town board voted 5-1 in favour of the ordinance which was inspired by the family protection ordinance passed by the town of kennesaw georgia in 1982 the ordinance provides for the emergency management and general safety of the residents.,a town in colorado requires every household to own gun,a town in colorado passed an ordinance requiring every household to own gun<q>the ordinance provides for the emergency management and general safety of the residents,0.5405405405405406,0.4571428571428572,0.5405405405405406,0.20178304283073079
the us justice department has asked the supreme court to block judge ruling that prevented president donald trump travel ban from being applied to grandparents of us citizens and refugees already being processed by resettlement agencies notably the supreme court had last month ruled that people with bona fide relationship to us person could not be barred.,trump admin challenges travel ban ruling in supreme court,the us justice department has asked the supreme court to block a judge ruling that prevented president donald trump travel ban from being applied to grandparents of us citizens and refugees already being processed by resettlement agencies,0.26086956521739135,0.0909090909090909,0.13043478260869568,0.30808407874353044
three british sikhs have been jailed for total of 19 years for helping 69 illegal afghan immigrants enter into the uk by misusing passports in an estimated aa£620 000-scam once the immigrants got into the uk the gang recycled the passports passing them on to others trying to enter the uk illegally.,3 british sikhs jailed for smuggling 69 afghans into uk,three british sikhs have been jailed for total of 19 years for helping 69 afghan immigrants enter into the uk by misusing passports<q>the gang recycled the passports passing them on to others trying to enter the uk illegally,0.32000000000000006,0.125,0.32000000000000006,0.30027814350488985
rejecting us president donald trump description of iran as rogue state the country on saturday blamed trump arbitrary and conflicting policies for global security threats notably tensions between iran and the united states have heightened since the election of trump who has often referred iran as key backer of militant groups.,iran blames trump for global security threats,the country blamed trump arbitrary and conflicting policies for global security threats<q>tensions between iran and the united states have heightened since the election of trump,0.4117647058823529,0.25,0.35294117647058826,0.08914609827874222
german chancellor angela merkel has said uk decision to leave the european union and france election of president emmanuel macron had changed her view on the bloc adding we ve realised europe is more than just bureaucracy and economic regulation and living together has to do something with war and peace merkel called the bloc membership one of germany biggest strength.,brexit french poll changed my view of europe angela merkel,merkel says uk decision to leave the european union changed her view on the bloc<q>merkel calls the bloc membership one of germany biggest strength,0.2222222222222222,0.0,0.16666666666666669,0.6147881529512643
turkey has arrested non-governmental organisation amnesty international local director idil eser and local chairman taner kiliaa§ along with 22 lawyers over links to last year failed coup to topple president recep erdoaaan turkey also sacked nearly 400 officials in its latest round of purges against those allegedly involved in the failed coup attempt on the eve of its first anniversary.,amnesty international execs arrested over failed turkey coup,turkey also sacked nearly 400 officials in its latest round of purges against those allegedly involved in the failed coup attempt on the eve of its first anniversary,0.16666666666666666,0.0,0.11111111111111112,0.5721248424548514
indian women cricket team on saturday defeated new zealand to book spot in the women world cup 2017 semi-finals indian captain mithali raj recorded the joint-highest 50-plus scores in women odis after smashing her 55th such score in the form of her sixth odi hundred with the win india have joined england australia and south africa in the semis.,india reach semi-finals of women world cup,india captain mithali raj recorded the joint-highest 50-plus scores in women odis<q>india have joined england australia and south africa in the semis,0.1764705882352941,0.0,0.11764705882352941,0.5266403878479265
spain garbine muguruza became only the second spanish women player in the history of tennis to win the wimbledon singles title muguruza defeated five-time wimbledon champion venus williams 7-5 6-0 to lift her second grand slam on saturday muguruza had defeated 23-time grand slam champion serena williams to lift her maiden grand slam at the french open in 2016.,muguruza becomes second spanish woman to win wimbledon,garbine muguruza became only the second spanish women player in the history of tennis to win the wimbledon singles title<q>muguruza defeated five-time wimbledon champion venus williams 7-5 6-0 to lift her maiden grand slam at the french open in 2016,0.22641509433962267,0.0784313725490196,0.22641509433962267,0.2822052107603345
matunga suburban railway station in mumbai has become the first station in india to be run by an all-women staff total of 30 women staffers including eleven booking clerks five railway protection force rpf personnel and seven ticket checkers are working under station manager mamta kulkarni who was the first female station master in central railway mumbai division ,matunga becomes india first railway station run by women,matunga suburban railway station in mumbai is the first station in india to be run by an all-women staff,0.5517241379310346,0.14814814814814814,0.41379310344827586,0.4498062466836449
indian soldier lance naik mohammed naseer was martyred on saturday in an unprovoked ceasefire violation by pakistan in rajouri district of jammu and kashmir earlier today the security forces killed two terrorists in pulwama district tral the hometown of terror outfit hizbul mujahideen commander burhan wani who was killed in an encounter on july in 2016.,soldier martyred in ceasefire violation by pakistan in k,lance naik mohammed naseer was killed in an unprovoked ceasefire violation by pakistan earlier today in rajouri district of jammu and kashmir<q>the security forces killed two terrorists in pulwama district on saturday,0.27906976744186046,0.14634146341463414,0.27906976744186046,0.07103702656973529
china on saturday said there is no room for negotiations to resolve the military face-off and the only solution is the withdrawal of indian troops from the doka la region adding that the situation could get worse china state-run xinhua news agency said that india will face embarrassment if it does not withdraw its border troops to its own side.,no room for negotiations on sikkim standoff china,china says there is no room for negotiations to resolve the military face-off<q>the only solution is the withdrawal of indian troops from the doka la region,0.2702702702702703,0.17142857142857143,0.2162162162162162,0.08218074077265651
actress taapsee pannu apologised for her remarks on raghavendra director of her debut film jhummandi nadam raghavendra is reason why in the industry in the first place said taapsee earlier she had recalled being hit on the midriff with coconut while shooting for her debut film and said she didn understand why raghavendra felt it would appear sensuous.nnnnn,taapsee apologises for remarks on her debut film director,taapsee pannu apologised for her remarks on the director of her debut film jhummandi nadam,0.7499999999999999,0.36363636363636365,0.6666666666666667,0.30620490882364876
the promotions of madhur bhandarkar upcoming film on 1975 emergency indu sarkar were disrupted by congress workers in pune bhandarkar shared on twitter that the promotional activities had to be cancelled due to the disruption it baffling to see self-proclaimed custodians of #freedomofexpression creating huge ruckus to prevent legitimate release of #indusarkar he further tweeted.,promotions of indu sarkar disrupted by congress workers,the promotions of madhur bhandarkar were disrupted by congress workers in pune bhandarkar,0.5714285714285714,0.4210526315789474,0.5714285714285714,0.22997519112894443
the trailer of the argumentative indian an upcoming documentary on nobel laureate amartya sen has been released this comes after the censor board stalled the film release over the use of words cow gujarat hindutva view of india and hindu india among others the documentary has been directed by suman ghosh.,trailer of film on nobel laureate amartya sen released,the trailer of the argumentative indian has been released<q>the documentary has been directed by suman ghosh,0.2222222222222222,0.07999999999999999,0.2222222222222222,0.2980810823649563
pakistan on saturday accused india of targeting the china-pakistan economic corridor cpec project through subversive activities pakistan further said that it is aware of enemy designs and is taking effective counter measures notably india which has repeatedly dismissed all such allegations has raised sovereignty concerns over the project as it passes through pakistan-occupied kashmir.,pakistan accuses india of targeting cpec,pakistan accused india of targeting the china-pakistan economic corridor through subversive activities,0.5263157894736842,0.47058823529411764,0.5263157894736842,0.2790159393585827
a video shows romanian journalist nimrod kamer confronting uk pm theresa may about her plans for eu citizens in the uk after brexit at party romanian passport holder about to get deported kamer said to may who insisted he wouldn be deported as uk will protect the rights of eu nationals living in uk after brexit.,i about to get deported journo confronts uk pm,a video shows romanian journalist nimrod kamer confronting uk pm theresa may about her plans for eu citizens in the uk,0.26666666666666666,0.14285714285714288,0.2,0.29071536848410967
unidentified dead bodies are spotted floating almost daily in the tigris river near the recently isis-liberated iraqi city of mosul according to reports the bodies are the evidence of extrajudicial executions of isis militants by the iraqi security forces non-governmental organisation human rights watch has alleged soldiers have shifted the corpses to morgue at the city general hospital.,corpses seen floating in river near isis-liberated city,the bodies are the evidence of extrajudicial executions by iraqi security forces<q>human rights watch has alleged soldiers have moved the corpses to morgue at the city general hospital,0.10256410256410256,0.0,0.10256410256410256,0.5
turkey on saturday marked the first anniversary of military-led coup that failed to topple president recep erdoaaan at least 260 people were killed and over 000 others were injured in the attempt turkey which remains in the state of emergency since the coup has declared to celebrate the day as the country annual national holiday of democracy and unity .n,turkey marks 1st anniversary of failed coup against prez,at least 260 people were killed in the attempt to topple president recep [UNK]<q>turkey remains in the state of emergency after the coup,0.1764705882352941,0.0,0.1764705882352941,0.5671276403520978
the us house of representatives has voted for three legislative amendments to impose tougher conditions for reimbursement of defence funding to pakistan the amendments make it conditional for pakistan to show satisfactory progress in its fight against terrorism the congress has taken step forward to end pakistan betrayal of the us the house representatives said.,us imposes tougher conditions for defence aid to pakistan,the us house of representatives has voted for three legislative amendments<q>the amendments make it conditional for pakistan to show satisfactory progress in its fight against terrorism,0.2702702702702703,0.05714285714285714,0.21621621621621623,0.6042750794713536
colombia is producing more cocaine than ever before according to new figures revealed by the un office on drugs and crime the country produced an estimated 866 tonnes of cocaine in 2016 as compared to 649 tonnes in 2015 coca crops the raw material used for cocaine covered 146 000 hectares in 2016 up 52% from 96 000 in 2015.,colombia cocaine production reaches record high,the country produced an estimated 866 tonnes of cocaine in 2016 as compared to 649 tonnes in 2015,0.08333333333333333,0.0,0.08333333333333333,0.4854917717073234
actress kirti kulhari who stars in upcoming film indu sarkar has said that the censor board needs to grow up and let the audiences grow significantly censor board demanded 14 cuts in indu sarkar film set in the backdrop of 1975 emergency if we do what they ve asked for then the whole essence of the film goes added kirti.,censor board needs to grow up indu sarkar actress kirti,actress kirti kulhari said that the censor board needs to grow up and let the audience grow significantly significantly significantly<q>kirti kulhari stars in upcoming film indu sarkar,0.5128205128205129,0.3783783783783784,0.4102564102564103,0.1826249361348376
actor pankaj tripathi has said that people come and tell him that they loved his films and then ask him his name naam mein kya hai people can forget your name but if you excel at what you do at least someone will remember you added pankaj he is known for his films like gangs of wasseypur fukrey among others.nn,people say they loved my films then ask my name pankaj,pankaj tripathi has said that people come and tell him that they loved his films and then ask him his name<q>he is known for his films like gangs of wasseypur fukrey,0.36363636363636365,0.09523809523809523,0.3181818181818182,0.3405204944353418
baahubali actor subbaraju has confirmed receiving notice from the telangana prohibition and excise department but denied having links with the accused selling high-end narcotics in drug racket actor navdeep also received notice regarding his alleged involvement in the case at least 15 celebrities from the telugu film industry are suspected to be involved in the case ,baahubali actor subbaraju denies links in drug racket case ,at least 15 celebrities are suspected to be involved in the case<q>baahubali actor subbaraju confirmed receiving notice from the hyderabad prohibition and excise department but denied having links with the accused,0.3333333333333333,0.1,0.2380952380952381,0.1322148042039212
an increasing number of sectarian attacks in india might help drive support to terror group al-qaeda top us expert katherine zimmerman has warned adding that al-qaeda re-consolidated in north africa after the rise of isis zimmerman said that the militant group remains embedded in the insurgencies and is looking to reassert itself in the indian subcontinent through punjab ,sectarian attacks in india might help al-qaeda us expert,us expert katherine zimmerman has warned that al-qaeda re-consolidated in north africa after the rise of isis,0.3448275862068966,0.14814814814814814,0.13793103448275862,0.34823528327578546
india lone individual olympic gold medalist abhinav bindra has written letter to sports minister vijay goel seeking the creation of an emergency helpline and contingency fund for athletes this comes after abhinav tweeted about the case of para-athlete kanchanmala pande who was reportedly forced to borrow money in berlin while competing in the para swimming championships.,create emergency helpline fund for athletes abhinav bindra,abhinav bindra writes letter to sports minister seeking an emergency helpline and contingency fund for athletes,0.5833333333333334,0.36363636363636365,0.4166666666666667,0.30213753973567675
a senior official of border guards bangladesh bgb has claimed that cattle smuggled from india is harming bangladesh economy and formally requested bsf to stop it the official added if it cattle doesn come from india then our dairy farmers can go up and we can take care of ourselves this issue was raised during the bsf-bgb border coordination conference.,cattle smuggled from india harming economy bangladesh army,a senior official of border guards bangladesh bgb has claimed that cattle smuggling from india is harming bangladesh economy,0.5185185185185185,0.24,0.44444444444444436,0.3639412530979476
amazon ceo jeff bezos picture from recent conference has gone viral twitter user said jeff bezos lookin like he ll kick your if you short amazon while another tweeted from woody allen to vin diesel in 19 years former and current jeff bezos literally the you vs the guy she told you not to worry about meme tweeted another.,jeff bezos can kill stones with bird tweets user,former and current jeff bezos have gone viral<q>bezos ' picture from recent conference has gone viral,0.15384615384615383,0.08333333333333333,0.15384615384615383,0.2693466632631657
a man his wife and her two friends in odisha khedapoda village were thrashed and molested by mob armed with sticks and knives for stopping them from beating cattle as per reports the man also took videos and clicked pictures of the distressed animals and called the police control room and senior officials however they reportedly did not arrive.,man wife assaulted for stopping mob from beating cattle,a man his wife and two friends were thrashed and molested by mob armed with sticks and knives for stopping them from beating cattle<q>the man also took videos and clicked pictures of the distressed animals and called the police control room and senior officials,0.29090909090909095,0.11320754716981134,0.2545454545454546,0.12331859801672995
the farmers in khardi village in thane will get compensation of a¢aa¹2.43 crore per acre from the maharashtra government for their land acquired for the mumbai-nagpur super communication highway project the compensation for non-agriculture land is higher in some cases as high as a¢aa¹12.60 crore to a¢aa¹18.11 crore for an acre of such land in khardi and kasara villages.,maha to pay farmers a¢aa¹2.43 cr per acre for land acquisition,farmers in khardi village in thane will get compensation of [UNK] crore per acre from the maharashtra government for their land<q>the compensation for non-agriculture land is higher in some cases as high as [UNK] crore,0.18867924528301885,0.0392156862745098,0.18867924528301885,0.22938396983603518
the mumbai railways is planning to introduce software which will help commuters book tickets through unstructured supplementary service data ussd codes the software will make use of sms services which will allow commuters without smart phones to book tickets kiosks to aid the service are being installed across 10 railway stations as part of the project pilot stage ,mumbai railways to allow ticket bookings on feature phones,the software will help commuters book tickets through unstructured detailing detailing detailing service data,0.17391304347826086,0.0,0.08695652173913043,0.0
as per reports man was stopped from entering mall in kolkata for wearing dhoti according to friend of the man he was later allowed to enter the mall after he started arguing in english in the past judge was denied entry into the tamil nadu cricket association club in chennai for wearing dhoti.,man stopped from entering kolkata mall for wearing dhoti ,judge was denied entry into the tamil nadu cricket association club in chennai for wearing dhoti,0.24000000000000005,0.1739130434782609,0.24000000000000005,0.20556680845025987
fifty-two-year-old welshman carlton williams has reclaimed the guinness world record for most number of push ups in one hour after he registered 682 press ups in 60 minutes williams surpassed the record of 392 push ups which was set by switzerland roman dossenbach in november last year williams first achieved the record in 2015 by doing 220 push ups.,52-year-old completes 2682 push ups in an hour to set record,carlton williams has reclaimed the guinness world record for most number of push ups in an hour<q>the welshman surpassed the record of 392 push ups set by switzerland roman dossenbach in november last year,0.326530612244898,0.1702127659574468,0.2448979591836735,0.09868209342887882
turkey has refused german lawmakers permission to visit soldiers stationed at nato air base in the turkish city of konya amid strained german-turkish relations the two nato allies are at odds over host of issues including germany refusal to extradite asylum seekers turkey accuses of involvement in last year failed anti-government coup.,turkey bars german mps from inspecting nato air base ,the two nato allies are at odds over host of issues including germany refusing to extradite asylum seekers,0.07407407407407407,0.0,0.07407407407407407,0.4854917717073234
indian women cricket team captain mithali raj registered the joint-highest 50+ scores in women odis going past the mark for the 55th time in the icc women world cup match against new zealand on saturday mithali now shares the record with england charlotte edwards whom she surpassed to become the highest run-getter in women odis earlier.,mithali raj registers joint-most 50+ scores in women odis,mithali raj registered the joint-highest 50+ scores in women odis<q>she now shares the record with england charlotte edwards,0.5806451612903225,0.41379310344827586,0.5806451612903225,0.18597237212366716
nthe national stock exchange nse has introduced futures and options contracts in 15 global stocks including google parent alphabet e-commerce giant amazon and social networking giant facebook trading in the futures and options contracts will begin in the exchange subsidiary nse ifsc from july 24 the exchange will also offer futures and options trading in three additional currency pairs.,nse allows alphabet amazon facebook futures trade in india,the national stock exchange has introduced futures and options contracts in 15 global stocks including amazon and social networking giant facebook<q>the exchange subsidiary nse ifsc will also offer deals in three additional currency pairs,0.22222222222222227,0.0,0.13333333333333333,0.6022774485691837
musician bappi lahiri and singer anmol malik have sung dilli ki raat new song from the upcoming madhur bhandarkar directorial indu sarkar the song has been composed by anu malik with lyrics by puneet sharma set in the backdrop of the 1975 emergency in india the film stars kirti kulhari neil nitin mukesh and anupam kher in lead roles.,bappi lahiri sings dilli ki raat for indu sarkar ,the song has been composed by anu malik with lyrics by puneet sharmaet sharma<q>the song is set in the backdrop of the 1975 emergency in india,0.0,0.0,0.0,0.0
the angamaly judicial magistrate court on saturday turned down actor dileep bail plea in the malayalam actress abduction case the court remanded him to judicial custody till july 25 the actor counsel had claimed that he has been falsely implicated in the case and the investigation team was busy fabricating evidence against him .,actor dileep bail plea rejected in actress abduction case,the court remanded dileep to judicial custody until july 25<q>the actor counsel had claimed that he has been falsely implicated in the case<q>the investigation team was busy fabricating evidence against him,0.1818181818181818,0.0,0.13636363636363638,0.5659119256652702
a 60-year-old historian named martin baa¼hler appears to have photobombed lot of media images showing police handling protesters during the recent g20 summit in germany adopting non-activist white bystander in suit with bike look he slowed down the police attacks on the protesters by blocking their way and providing the activists time to regroup or retreat n,in pictures historian photobombs g20 protests,a 60-year-old historian named martin [UNK] appears to have photobombed lot of media images during the g20 summit in germany<q>he slowed down the police attacks on the protesters by blocking their way and providing the activists time to regroup or retreat,0.19607843137254902,0.0,0.1568627450980392,0.5026386140359251
a twitter user who posted an anonymous bomb threat against ryanair has been ordered to pay $284 148 a¢aa¹2 crore in damages the user with handle @gunnexgod posted the threat in february 2016 the tweet read hello @ryanair you have 15 minutes before commit the biggest terror attack the uk has ever seen on one of your planes be ready .,twitter user fined a¢aa¹2 crore over bomb threat against ryanair,a twitter user who posted an anonymous bomb threat against ryanair has been ordered to pay $284 148 [UNK] crore in damages,0.4571428571428572,0.24242424242424246,0.3428571428571428,0.11653907453915101
a picture of former us president bill clinton hiding between the statues of george hw bush and george bush has gone viral bill clinton 100% smokes weed commented user on twitter peek-a-bill wrote another user meanwhile another comment read wonder if that the first time he ever been between bushes ,pic of bill clinton hiding between bush statues goes viral,a picture of former us president bill clinton hiding between the statues of george hw bush and george bush has gone viral<q>the picture of the former president has been viewed more than 100 times,0.3478260869565218,0.13636363636363638,0.30434782608695654,0.07214750931028721
baba ramdev-led patanjali ayurved has been featured among the top 10 most influential brands in india along with mukesh ambani-led reliance jio according to research firm ipsos google has been ranked at the top while microsoft and facebook are ranked second and third respectively sbi the only financial institution on the list moved up four ranks to the fifth position.,reliance jio patanjali among 10 most influential brands,the only financial institution on the list moved up four ranks to the fifth position,0.0,0.0,0.0,0.0
tata steel paid bonuses worth aa£25 million over a¢aa¹210 crore to its top european managers the retention bonus was reportedly awarded to about 100 top managers at the uk and dutch offices the details of the payments made were leaked by dutch whistleblower after which the company admitted to the payment of such bonuses.,tata steel paid a¢aa¹210 crore as bonus to top european managers,tata steel paid bonuses worth [UNK] million over [UNK] crore to its top european managers,0.5517241379310344,0.29629629629629634,0.5517241379310344,0.32391140257064815
axis bank indiaa¢aas third-largest private sector bank has appointed search firm egon zehnder to look for new ceo to succeed shikha sharma who is set to step down next year reports said axis is seeking to choose the new ceo by december however it possible that sharma who was named the bank head in 2009 might get an extension.,axis bank hires firm to find ceo to succeed shikha sharma,the third-largest private sector bank has appointed search firm egon zehnder to look for new ceo<q>shikha sharma is set to step down next year,0.368421052631579,0.05555555555555555,0.3157894736842105,0.31020161970069987
irish mixed martial artist conor mcgregor did the ali shuffle during his press meet with floyd mayweather in london on friday ahead of their august 26 clash in las vegas the move is named after late boxer muhammad ali who would move his feet in jig during bout and then unleash series of punches on his opponent ,conor mcgregor does ali shuffle in mayweather press meet,irish mixed martial artist conor mcgregor did the ali shuffle during his press meet with floyd mayweather in london on friday<q>the move is named after late boxer muhammad ali who would move his feet in jig during bout,0.326530612244898,0.12765957446808512,0.24489795918367346,0.3435931710907408
a coaching centre in jammu and kashmir srinagar has put pictures of boy killed in pakistani school terrorist attack and of pakistani-canadian comedian in newspaper ad about its successful candidates while some trolled the coaching centre on social media several others raised concerns on whether such coaching centres show fake students in their successful candidates list.,j coaching centre puts terror victim comedian pic in ad,a coaching centre in jammu and kashmir has put pictures of fake students in their successful candidates list,0.2857142857142857,0.07692307692307691,0.2857142857142857,0.3146660996956415
four-time grand slam champion kim clijsters made male fan wear skirt and play tennis alongside her during wimbledon invitational women doubles match clijsters had asked the audience the kind of service they like to see to which the male fan responded with body serve clijsters offered him skirt and called him up to play alongside her.,ex-women champ makes male fan play tennis wearing skirt,four-time grand slam champion kim clijsters made a male fan wear skirt and play alongside her during wimbledon invitational women doubles match<q>the male fan responded with body serve and asked the audience what kind of service they like to see to which clijsters offered him a skirt and called him up to play with her,0.17647058823529413,0.06060606060606061,0.1176470588235294,0.18490344236267722
a picture of private bengaluru bus with mohammad ali jinnah photograph went viral on twitter and facebook triggering angry reactions from some groups it received public backlash with user saying a¢aalynch the owner inside the bus and burn ita¢aa reportedly the bus had been rented for malayalam film shooting and therefore had that picture., luru bus with jinnah picture triggers lynch threats ,a picture of private bengaluru bus with mohammad ali jinnah went viral on twitter and facebook<q>it triggered angry reactions from some groups,0.3125,0.06666666666666667,0.25,0.28008294138571455
gymnast zama mofokeng set guinness world record after performing the most consecutive one-handed backflips in south africa mofokeng performed 34 backflips one after the other ensuring there was no more than three-second gap between each flip as required by guinness guidelines zama who suffers from epilepsy said he hoped his record will be an inspiration for children.,man performs 34 one-handed backflips to set world record,zama mofokeng performed the most consecutive one-handed backflips in south africa,0.3636363636363636,0.19999999999999998,0.3636363636363636,0.36720562698935927
a 40-year-old woman was arrested by the anti narcotics cell anc of mumbai police on thursday for selling eighteen packets of ganja near college in mumbai churchgate station we are cracking down on peddlers operating near educational institutions as part of our campaign against drugs said the anc chief.n,mumbai woman arrested for selling ganja near college,a 40-year-old woman was arrested by the anti narcotics cell anc of mumbai police on thursday for selling 18 packets of ganja near college in churchgate station<q>the anc chief chief of the anc of the mumbai police is cracking down on peddlers operating near educational institutions as part of our campaign against drugs,0.24615384615384614,0.09523809523809523,0.2153846153846154,0.1081300533795917
the uttar pradesh government on friday directed the yamuna expressway industrial development authority yeida to immediately change land use of 000 acres of land in 17 villages in jewar area of noida for the upcoming international airport project the land which currently falls in agriculture zone will have to be marked as meant for airport in yeida master plan 2021 ,up directs change in land use rules for noida int airport ,the industrial development authority yeida will change land use for the upcoming international airport project<q>the land currently falls in agriculture zone will have to be marked as meant for the airport in yeida,0.26086956521739124,0.04545454545454545,0.21739130434782608,0.2590667974121779
train services on the konkan railway route were held up for more than two hours on friday due to mud slide caused by heavy rain the mud slide happened between the kanakavali and oros stations and affected the plying schedule of four trains the track is likely to be open for traffic soon officials said.,mud slide delays train services on konkan railway route,the mud slide happened between the kanakavali and oros stations<q>the track is likely to be open for traffic soon,0.13333333333333333,0.07142857142857144,0.13333333333333333,0.250737833894674
two delhi police constables were shot at while trying to stop an atm theft by five men in delhi pandav nagar on friday after spotting the policemen the three men outside alerted two of their aides inside the atm and opened fire to scare the constables away but no bullets hit them the men managed to escape but without money.,delhi cops shot at while trying to stop atm theft,two delhi police constables were shot at while trying to stop an atm theft by five men in delhi pandav nagar on friday<q>the three men outside alerted two of their aides inside the atm and opened fire to scare the constables away,0.33333333333333337,0.23076923076923078,0.33333333333333337,0.11341510053382856
indian hammer thrower damneet singh won silver medal in the boys hammer throw event to give india their first medal at the iaff world u-18 athletics championships in nairobi on friday damneet registered personal best distance of 74.2 metres to win india fifth medal in the tournament history india is being represented by 19 athletes in the championships.,india damneet wins silver at iaff world u-18 championships,damneet singh won silver in the boys hammer throw event to give india their first medal at the iaff world u-18 athletics championships in nairobi,0.5,0.1764705882352941,0.4444444444444444,0.184527128711065
american tennis player serena williams has praised world number one andy murray after he corrected reporter for making sexist statement post his defeat to sam querrey at wimbledon he done so much for us on our tour so we love andy there really shouldn be female athlete that is not totally supportive of andy murray serena said.,we love andy serena after murray corrects sexist reporter,serena williams has praised andy murray after he corrected reporter for making sexist statement following defeat to sam querrey at wimbledon,0.4666666666666666,0.0,0.26666666666666666,0.7311104457090247
former india captain sourav ganguly on saturday inaugurated an eight-foot tall bronze statue of himself at the balurghat stadium in west bengal the statue has been installed by the south dinajpur district sports association as tribute to the former player sharing picture of himself alongside the statue on twitter ganguly wrote looks like me ,sourav ganguly inaugurates his own 8-foot tall bronze statue,the eight-foot tall bronze statue has been installed at the balurghat stadium in west bengal,0.3076923076923077,0.25,0.3076923076923077,0.21651956746181059
an analysis by the gurugram police revealed that speeding driving in the wrong lane and pedestrians suddenly crossing the road are the three major causes of road accidents in gurugram around 70 of the 199 accidents analysed were caused due to speeding the data also revealed that 572 accidents with 213 casualties have happened so far this year.,speeding major cause of accidents in gurugram police,70 of the 199 accidents analysed were caused by speeding in the wrong lane and pedestrians crossing the road,0.37037037037037035,0.0,0.22222222222222218,0.6773709971213142
maharashtra school education department on friday passed resolution to start the maharashtra institute of open schooling which will have an easier syllabus and flexible exams for those who can attend regular school senior citizens women workers and differently abled students can avail education through this programme which will help increase literacy and reduce drop-out rates.n,maharashtra to get open schools to help reduce drop out rate,the maharashtra institute of open schooling will have an easier syllabus and flexible exams for those who can attend regular school senior citizens,0.1764705882352941,0.06250000000000001,0.1764705882352941,0.5430321466633391
ajinkya rahane who did not play single champions trophy match has said he had no ego issues carrying drinks for the team if the vice-captain in tests it doesn mean will not be performing my duties as 12th man in odis when you re representing your country you are supposed to do whatever you re assigned said rahane.,had no ego issue carrying drinks in champions trophy rahane,ajinkya rahane did not play single champions trophy match<q>the vice-captain said he had no ego issues carrying drinks for the team,0.5294117647058825,0.37500000000000006,0.35294117647058826,0.2194409743742214
the 13-year-old delhi girl who was raped after being abducted in may and was rescued by the police recently has expressed willingness to return to her husband claiming that the rapist had married her the police said they are clueless about their future course of action because the pregnant minor girl has refused to return to her parents.,abducted raped 13-year-old wants to return to her husband ,the 13-year-old girl was raped in may and was rescued by the police in may<q>she has refused to return to her parents claiming that the rapist had married her,0.36363636363636365,0.23809523809523808,0.3181818181818182,0.07781062585666583
